City,State,Country,Occurred,Lon,Lat,Shape,Summary,Media,Explanation
Kenova,WV,USA,9/16/20094/24/2020,0.0,0.0,CircleLight,"I saw a large, bright circular light, followed by a lot of ""sparks"".Two different blue and red looking lights blinking on each object. One was a little higher than the other. One disappeared in the tree",0,0
Kensington,CA,USA,4/17/2020,0.0,0.0,Formation,Single file line of close-together evenly-spaced bright blue balls of lights moving smoothly across sky (W to E) & fading into horizon.,0,0
Kensington,CT,USA,7/15/19956/14/20094/13/20014/23/2009,0.0,0.0,LightLightCigarCircle,Two red lights in formation buzz across tree tops then shoot straight up into the sky - It was increadible!Moving unlike any jet from r to l north and south irratically light bright then dim then moving circular and gone.Possible UFO sighting over Kensington Conn on 4/13/01.Bright light appears in clear sky objects goes into the light! them everything disappeared!,0,0
Kensington,KS,USA,8/19/2023,0.0,0.0,Orb,"Bright bluish-white orb seen for several seconds in sky, then disappears suddenly in a cloudless blue sky.",0,0
Kensington,MD,USA,3/30/20208/19/201912/19/20024/15/19972/1/199611/26/20016/9/20006/7/1950,0.0,0.0,CircleOtherChevronFireballLightLightCylinderOval,"At around 8:47 pm tonight I noticed 4 perfectly aligned stars. They were to the west of Venus. Curious as to what they were, stars or pObject seen in kensington solid slow pulsing light twinkie shaped.chevron of lights resembling small v-formation of geese; silent; observation lasted approx 1 minuteAn orange fireball moved in the sky near Washington, D.C., turned direction and ""burned out.""Stationary flashing colors of light behind mist appearing in night sky right above highway very large!We saw a light moving soundlessly in an erratic pattern and at varying speeds.Large, oval shaped very bright, white light (like a flash bulb) object, about 150 feet above usReflective oval seen hovering over Washington D.C.",0,0
Kensington,NH,USA,7/27/20092/23/20074/9/19956/19/20208/5/20222/14/202411/29/2023,0.0,0.0,LightDiamondConeCircleChangingConeCircle,White-Yellowish light too large to be a plane hanging in the sky for a minute or so. ((NUFORC Note: Not the ISS. PD))Diamond shaped light configuration in rural New HampshireObject was observed through a window and caught my eye when the sun reflected off it. It was moving just above the tree tops moving aboThree lights Dancing in the Sky circular objectsBright yellow lights in a changing formationIt was a clear night but the object was emitting fog and mist along with projecting blue lights. It was half a mile high in the sky.Rapidly changing altitude bright light,Y,Rocket
Kensington/Olney,MD,USA,12/9/2008,0.0,0.0,Light,"Four twirling lights seen. ((NUFORC Note: Advertising lights, we suspect. PD))",0,0
Kent,CT,USA,12/10/20183/26/194310/30/19755/21/2019,0.0,0.0,LightChevronCircleLight,"A sundown UFO sighting. ((NUFORC Note: Possible contrail, reflecting sunlight?? PD))Huge, soundless, V shaped craft seen in Kent,CT.Very low flying object with spinning multicolors. Craft did not seem to spin and had fire coming from rear. Low muffled fire sound.Glowing lights above Kent CT at 1:00 am 05/21/19",0,0
Kent,NE,USA,5/23/1995,0.0,0.0,Formation,Triangle Shaped UFO that was Huge! 500 Lights On Object0: Yes,0,0
Kent,OH,USA,2/10/19664/22/19874/8/20144/3/19414/16/20084/29/195512/13/202210/6/20218/15/1974,0.0,0.0,DiskCircleLightCircleDiskCircleCrossTriangleDisk,"A scout ship sighting followed by a mother ship sighting that lasted well over an hour. .Multicolored round object hovering and moving side to side in an eradic fashion.Red green and blue lights hovering with strange flight pattern then landsfire like object that moved as it was stopping and goingOn 4/16/08, I saw a fast moving circular object with colored lights moving across the sky and then seemed to zip-zag out of sight.Orange circle moved across sky.I thought at first this might be a plane making its way upwards, soon to see that it was remaining stationary.triangle pattern of lights seen over Kent Ohiolarge disc shaped metalic craft, hoverd and moved with no sound in August 1974",0,0
Kent,WA,USA,5/22/20238/22/19804/16/19714/14/20204/24/20094/16/20102/2/20006/15/19698/1/20047/31/20007/29/200811/23/19995/15/19674/10/20017/4/19929/27/20025/24/20046/15/20024/18/20243/28/19994/8/196211/10/20227/20/20064/30/20294/2/19822/1/20054/30/20054/30/19768/24/201911/27/20064/20/19527/5/20194/18/197411/4/19995/1/19664/30/20214/4/20034/18/19766/30/19705/6/20037/25/20209/29/20237/17/20064/16/202112/18/20024/4/20011/1/19749/23/19987/30/20092/16/20097/11/20094/7/197210/24/20004/19/199812/2/19994/27/20207/5/20091/16/20017/4/20199/15/199711/2/19994/29/19459/13/200912/14/20034/15/19563/3/20184/16/196411/20/19686/15/20055/16/20204/10/19666/15/196712/19/19997/16/200910/15/2001,0.0,0.0,StarTeardropSphereSphereSphereFireballCigarOtherFireballOtherTriangleLightDiskCigarCylinderSphereTriangleOvalLightSphereFireballLightTriangleOrbOtherSphereCircleLightCigarDiskCircleFireballFireballDiskSphereLightTriangleCigarDiskFlashOtherFireballTeardropCircleTriangleTriangleCigarOvalFlashOrbTriangleDiamondOtherFireballCircleCircleOvalLightFireballSphereDiskOtherOrbCircleTriangleTriangleChangingTriangleCircleLightOtherDiskOvalOrbCircle,"5 Black star shaped objectsAugust, 6 p.m., clear day, UFO at 1000 ft altitude, airspeed approx. 150 knots, circular, no sound, black color., six witnesses.,Three circular red objects in triangular formation((HOAX??)) I was driving Down the Road And i saw this Orange-yellowish Glowing Light. I almost crashed my car looking at it.loud orange ufo buzzes kent, wa. againI was in my car when I saw a ball of fire I thought it was a plane at first Then I saw a 2nd and 3rd on I could see a plane too low toI saw two craft in the sky headed northwest, on a precise landing path for Boeing Field in Seattle. They reappeared ten minutes laternot remembering past getting out of the car. 500 Lights On Object0: YesI was traveling north on the Valley Freeway (SR167) Kent, Wa. this past sunday night Aug.01,04 @ 2100 hrs. (9-PM), and a very small objNoon 7/31/00 a 3 1/2 foot long torpedo or football shaped object flying horizontally at a high speed by freeway underpass. Blue color.white light triangle clear skies over hous eclouds to the south fast flying craft at night time zigg zagSaw 2 red pulsating objects traveling in opposite directionsFirst it was clear, like glass, than it turned to metal, purple and silver mixing, and than solid silver.At approximately 12:20pm 4/02/12 I was driving north up the wa-167 from auburn,wa into Renton,wa and saw 2 cigar/rod shaped objects fly2-3 Cylindrical (like a hockey puck in width) objects suspended 100ish feet above the ground. Bright round lights.I really saw a dark grey sphere hovering motionless then moved slowly got smaller and dissapeared!!!!!Transparent triangle over Kent Washingtonround dark grey sphere motionless then slowly left smaller smaller till gone. as left size proportionate.Dominating red light seen twice, then 8 more white, yellow, and orange colored lights were moving in formations, then each disappeared.I saw a red spherical object moving in a westerly direction over the horizon. I was looking in a S-SW direction of about 210 degreesLarge fireball streaking across the sky over Highway 167 in Kent WA.Bright circular object hovering in one spot, shining bright flickering.Kent,wa. duration-15sec. flying from east to west, Triangular, lights on the three tips, red light on the bottom, hugeOrange orbs in sky.fast moving objects making different trianglesThis was a spherical object adjacent to an airplane contrailAs I was getting off the freeway this blue light was everywhere around me. I looked for the source and saw this just about 30 feet oveA bright star that when approached revealed itself as a hovering airplane-like object, but no flashing lightsDense white cloud like with a long cigar shape very defined shape. Silently gliding through the sky heading from E in a NW dir..I AM A BREAD DELIVERY MAN AND WAS PULLING INTO THE PARKING LOT 11-27-2006 AT MY JOB SITE, WHEN I SAW A BRILLIANT DISK SLOWLY MOVE ACROSIt looked like a red meteorite. It was traveling northwest to south east, gaining altitude.Passenger airplane has to make quick deviation to avoid collision with fireball shaped orb.Bright orange lights.Observed three stationary/almost stationary UFO's emitting variety of colors in clear skiesBoeing testing a flying saucerI'm not sure of the exact time it happened, but it was dark. I had just stepped outside to smoke a cigarette. I saw a bright light shooOn 8/13/2010 I was outside in my back yard watching the meteor shower when I noticed a triangular craft flying over in a east -northeaIt was 1:28 am on 8/25/14. I walked outside through the sliding glass door into my backyard. I looked up into the sky and I saw an orWe saw a saucer silently pass over our panicking horses and then our barn. Had alternate flashing lights a round it, blue and greenBright craft slowly came toward me from over the neighbor's house (thought it was a star at first)Cluster of multiple moving objects seen in western Washington moving from east to west.Two undulating or ""playful"" fireballsOn monday night at 8:45 PM, 7-17-06 in Kent, Wa., I was watching a jet plane flying overhead very low on it's approach to land at BoeinI was driving north on the Kent Black Diamond Rd. I had passed Jenkins Creek and there was farmland to my left. All of a sudden at arouBlack Triangle over Kent, WATriangle UFO witnessed in Kent, Washinton at about 1am on Wednesday morning, 8/11/10.Cigar shaped with distint window shapes the width of the object, wasn't moving, it was about 20 to 30 feet off the ground. I saw no liBright fluorescent blue-green object, flying very fast East to West, in Southern sky. No noise. No tail, but very phosphorescent. CalleOne small blue light moving extreamly fastorange orbCraft seen in Kent, Wa.White,blue when you zoom in,Moving at lightning speeds,Right over my house,kent wa. ((NUFORC Note: Stars, or satellites? PD))Seattle - Blue-Gren object in NNW Horizon.Reddish Orange Fireball like lights streaking across the sky barely about the trees, without making any sound.Between 9 pm and 10 pm an amber colored circle passed over my houseWalked out side looking up at the night sky and thought to myself, wow there’s a lot of stars tonight. Well then I realized that one ofTwo glowing orange objects slowly moved north to south over Kent Washington, then one accellerated south and the other went straight upBright lights seen moving in the sky executing 90 degree turns, and flickering colors between red, blue, and bright white.Two solid fireball shaped orbs flew above fireworks for approximately 15 seconds at approximately 10,000'. ((anonymous report))Was looking thru a telescope at the moon in 1997 month is not exact. However my cousin and I were looking at the moon with a telescope.3 CRAFTS,RED AND WHITE FAST BLINKING LIGHTS,TRAVELING ERRATICALLY,QUIET,1CRAFT CHANGE TO 3 BRIGHT WHITE LIGHTS THAN BACK TO RED AND WHIIt wasn't anything I have ever seen in the sky moving at that rate with no sound very low and very fast!!Looking exactly like Jupiter in night sky, a light appeared high in sky at time of ISS orbiting above, speeds across, vanishes, it exhiI saw another green object exactly 20 min. after the first sighting, while driving North on the Valley Freeway SR-167 @ 00:46AM it to wFive triangle shapped aircarft with blue lights.Looked up into the sky to see a red blinking light hovering over what seemed to be Auburn, WA. ((NUFORC Note: Sirius?? PD))Reddish orange glowing lights in an orb shape.At daybreak, object (with recessed light in nose, and soundless) passed by us in the low clouds. It was barely getting light enough toCicle object over Washington state all different colors along the bottomRed and white glow brighter than stars, silent, no airplane sounds.Sharp metallic craft seen from hwy167 near kent wa broad daylight!!IN THE SUMMER OF 1967 I saw a saucer at 35 feet above my car! I saw things that were were concidered impossable for that time period.two objects passed east to west at an altitude of about 1000 feet. No noises and no lights. propulsion method not obvious. objects darkfast moving ball of light variable speed and brillant light that faded away before the horizon. ((NUFORC Note: ISS sighting. PD))Green ball of light",YY,0
